date,energy,time_hours,time_period,moth
2014-03-02,0.59,4,PM,March
2014-01-29,2.024,5,AM,January
2014-01-26,2.88,8,PM,January
2014-03-17,0.355,4,PM,March
2014-06-04,0.882,11,PM,June
2014-07-22,1.044,12,PM,July
2014-07-11,0.96,1,PM,July
2014-04-16,0.336,6,PM,April
2014-06-21,1.966,7,AM,June
2014-11-10,0.826,7,PM,November
2014-06-30,3.272,7,PM,June
2014-01-13,3.744,7,PM,January
2014-02-08,0.612,11,AM,February
2014-11-22,0.157,9,PM,November
2014-02-08,1.836,8,PM,February
2014-09-02,0.238,1,PM,September
2014-01-05,4.068,8,PM,January
2014-10-20,0.561,5,AM,October
2014-01-26,0.69,1,AM,January
2014-04-09,0.171,11,PM,April
2014-08-09,1.613,7,AM,August
2014-04-16,0.065,2,AM,April
2014-12-20,1.139,4,PM,December
2014-03-14,0.223,12,AM,March
2014-07-16,0.514,4,AM,July
2014-03-23,0.514,1,PM,March
2014-02-26,0.206,2,AM,February
2014-07-04,1.027,10,AM,July
2014-12-10,0.229,4,AM,December
2014-11-01,0.297,12,PM,November
2014-07-08,0.97,3,PM,July
2014-11-14,0.49,5,AM,November
2014-11-20,0.509,5,PM,November
2014-05-21,0.317,8,AM,May
2014-07-14,0.998,1,PM,July
2014-11-23,0.414,6,AM,November
2014-03-18,0.247,9,AM,March
2014-03-28,0.163,3,AM,March
2014-07-08,0.96,1,PM,July
2014-09-18,0.283,8,AM,September
2014-08-25,0.199,3,AM,August
2014-12-21,2.178,7,PM,December
2014-08-08,1.814,7,PM,August
2014-08-09,0.662,1,PM,August
2014-06-22,1.685,12,AM,June
2014-06-27,0.634,4,PM,June
2014-08-13,0.418,9,AM,August
2014-10-20,0.196,9,AM,October
2014-07-07,0.768,3,PM,July
2014-04-21,0.112,10,AM,April
2014-10-11,1.285,7,PM,October
2014-03-23,0.605,5,PM,March
2014-12-04,0.374,4,PM,December
2014-01-10,0.784,3,PM,January
2014-10-19,0.446,6,AM,October
2014-05-26,0.727,7,AM,May
2014-03-29,0.384,10,PM,March
2014-07-13,0.806,1,AM,July
2014-05-13,0.468,11,AM,May
2014-05-21,0.134,1,AM,May
2014-02-19,0.542,3,PM,February
2014-05-13,0.634,7,AM,May
2014-07-25,4.608,8,PM,July
2014-05-29,0.194,9,AM,May
2014-01-13,0.832,8,AM,January
2014-02-20,1.901,7,PM,February
2014-09-10,0.662,5,AM,September
2014-09-26,0.47,10,PM,September
2014-06-21,0.47,3,AM,June
2014-10-27,0.245,8,AM,October
2014-06-28,0.972,10,AM,June
2014-01-23,2.916,7,PM,January
2014-04-02,0.502,7,PM,April
2014-10-29,1.253,7,PM,October
2014-05-15,0.42,11,AM,May
2014-07-02,1.104,4,PM,July
2014-06-18,0.567,9,AM,June
2014-03-02,0.542,1,PM,March
2014-06-19,0.598,3,PM,June
2014-03-24,0.926,5,PM,March
2014-11-12,0.216,11,PM,November
2014-01-14,3.276,7,PM,January
2014-12-31,0.187,2,AM,December
2014-01-10,0.848,2,PM,January
2014-10-06,0.351,11,AM,October
2014-07-08,0.902,4,PM,July
2014-08-19,0.576,3,PM,August
2014-03-22,0.72,9,AM,March
2014-01-22,1.07,11,AM,January
2014-11-01,0.193,10,PM,November
2014-10-21,0.318,11,AM,October
2014-04-28,0.12,10,AM,April
2014-05-07,0.36,11,AM,May
2014-12-31,0.356,3,PM,December
2014-03-04,0.31,8,AM,March
2014-12-27,2.059,6,PM,December
2014-09-19,0.272,4,PM,September
2014-05-24,0.288,3,AM,May
2014-11-28,0.092,2,AM,November
2014-12-31,0.202,3,AM,December
2014-09-13,0.195,3,AM,September
2014-09-18,0.154,2,AM,September
2014-01-19,1.926,5,PM,January
2014-11-22,0.509,11,PM,November
2014-09-18,0.774,5,PM,September
2014-08-07,2.17,8,PM,August
2014-09-13,0.206,1,AM,September
2014-09-24,0.151,4,AM,September
2014-10-19,0.178,3,AM,October
2014-07-15,3.283,6,AM,July
2014-04-25,0.11,1,PM,April
2014-01-21,2.712,6,AM,January
2014-02-22,0.698,11,AM,February
2014-04-01,0.198,9,PM,April
2014-03-11,0.378,8,AM,March
2014-09-10,0.139,2,AM,September
2014-08-08,1.253,7,AM,August
2014-08-24,1.004,4,PM,August
2014-08-07,1.015,7,AM,August
2014-10-16,0.196,12,AM,October
2014-04-12,0.273,3,PM,April
2014-07-12,3.168,7,AM,July
2014-09-21,0.187,4,AM,September
2014-11-30,0.111,5,AM,November
2014-07-23,0.691,12,AM,July
2014-07-29,1.176,11,PM,July
2014-04-09,0.055,4,AM,April
2014-12-07,1.604,8,PM,December
2014-03-06,1.408,8,PM,March
2014-01-18,3.024,8,PM,January
2014-10-15,0.893,8,PM,October
2014-01-06,2.16,7,AM,January
2014-09-16,0.286,1,PM,September
2014-10-03,0.151,9,AM,October
2014-02-27,0.252,3,AM,February
2014-11-23,0.899,7,PM,November
2014-10-30,0.916,6,PM,October
2014-10-08,0.288,8,AM,October
2014-05-22,0.314,3,PM,May
2014-03-26,0.184,3,AM,March
2014-03-17,0.358,10,AM,March
2014-07-16,1.14,10,PM,July
2014-12-09,0.365,1,PM,December
2014-02-19,0.456,1,PM,February
2014-04-26,0.216,9,AM,April
2014-09-06,0.305,9,PM,September
2014-03-18,0.154,3,AM,March
2014-11-21,0.189,8,AM,November
2014-12-17,0.198,1,AM,December
2014-03-03,0.959,5,AM,March
2014-04-26,0.394,8,AM,April
2014-10-20,0.324,11,AM,October
2014-01-13,0.696,2,PM,January
2014-01-31,1.01,11,AM,January
2014-12-14,1.316,8,AM,December
2014-09-14,0.521,12,AM,September
2014-01-22,2.944,8,PM,January
2014-03-21,0.165,1,AM,March
2014-04-11,0.274,5,AM,April
2014-08-21,0.461,4,PM,August
2014-11-29,0.313,12,AM,November
2014-12-17,2.277,7,PM,December
2014-12-05,0.589,12,PM,December
2014-06-27,0.981,12,PM,June
2014-08-20,0.523,1,PM,August
2014-10-01,0.233,2,PM,October
2014-02-21,0.235,1,AM,February
2014-06-02,0.837,10,PM,June
2014-01-07,0.404,4,AM,January
2014-07-07,3.461,6,PM,July
2014-05-02,0.23,9,AM,May
2014-08-22,0.41,9,AM,August
2014-01-13,1.11,12,PM,January
2014-08-26,0.214,4,AM,August
2014-09-26,1.273,7,PM,September
2014-04-04,0.351,5,PM,April
2014-09-29,0.277,1,PM,September
2014-05-26,0.262,10,AM,May
2014-07-26,1.584,10,AM,July
2014-04-14,0.299,6,AM,April
2014-06-05,1.188,9,PM,June
2014-03-04,0.275,10,AM,March
2014-06-27,1.822,5,AM,June
2014-03-31,0.352,11,PM,March
2014-07-04,1.14,12,PM,July
2014-03-31,0.787,6,AM,March
2014-11-17,0.446,5,AM,November
2014-02-26,0.466,1,PM,February
2014-08-04,0.226,3,AM,August
2014-09-05,0.946,5,PM,September
2014-01-11,1.392,6,AM,January
2014-11-03,0.248,11,AM,November
2014-04-19,0.077,2,AM,April
2014-04-09,0.103,1,PM,April
2014-06-25,0.819,11,AM,June
2014-12-20,1.624,6,PM,December
2014-04-17,0.132,11,PM,April
2014-11-15,0.421,3,PM,November
2014-03-09,0.989,7,AM,March
2014-07-11,0.742,9,AM,July
2014-08-23,0.299,2,AM,August
2014-01-29,0.816,2,PM,January
2014-06-26,2.419,8,PM,June
2014-03-27,0.147,3,AM,March
2014-03-22,0.192,2,AM,March
2014-09-05,0.244,8,AM,September
2014-11-20,0.302,9,PM,November
2014-04-20,0.088,4,AM,April
2014-05-29,0.146,2,AM,May
2014-06-16,0.328,2,AM,June
2014-02-25,0.566,4,PM,February
2014-05-24,0.76,11,PM,May
2014-01-21,0.46,2,AM,January
2014-04-01,0.365,6,PM,April
2014-04-16,0.141,10,PM,April
2014-02-15,1.037,9,AM,February
2014-08-13,0.494,8,AM,August
2014-03-24,0.365,4,PM,March
2014-07-17,1.404,11,PM,July
2014-10-21,0.269,2,PM,October
2014-01-26,0.9,10,PM,January
2014-07-16,3.682,5,PM,July
2014-03-11,0.428,12,PM,March
2014-02-04,0.528,10,AM,February
2014-05-23,1.57,7,PM,May
2014-09-13,0.487,6,AM,September
2014-02-13,1.248,5,PM,February
2014-11-30,0.393,4,PM,November
2014-09-04,0.91,5,PM,September
2014-12-11,0.361,8,AM,December
2014-09-08,0.737,5,PM,September
2014-07-16,0.47,3,AM,July
2014-05-04,0.262,1,AM,May
2014-09-12,0.283,10,AM,September
2014-12-22,0.37,12,AM,December
2014-03-23,0.281,4,AM,March
2014-08-29,0.528,11,AM,August
2014-09-08,0.181,12,AM,September
2014-06-15,0.535,1,AM,June
2014-05-25,0.281,2,AM,May
2014-03-13,0.155,3,AM,March
2014-08-07,0.69,11,PM,August
2014-11-23,0.305,11,AM,November
2014-03-30,0.242,3,AM,March
2014-12-31,0.766,9,PM,December
2014-06-07,0.578,5,AM,June
2014-04-18,0.102,4,PM,April
2014-10-03,0.273,11,AM,October
2014-02-28,0.23,3,AM,February
2014-10-31,0.202,10,AM,October
2014-03-08,0.235,5,AM,March
2014-11-23,0.324,12,AM,November
2014-10-22,0.209,10,AM,October
2014-05-06,0.233,12,AM,May
2014-02-06,0.475,2,PM,February
2014-08-19,1.966,6,PM,August
2014-10-03,0.496,10,PM,October
2014-12-19,0.444,8,AM,December
2014-09-25,0.907,8,PM,September
2014-03-03,1.037,8,PM,March
2014-03-22,0.192,5,AM,March
2014-06-13,0.619,10,AM,June
2014-08-06,0.211,2,AM,August
2014-04-14,0.257,7,AM,April
2014-09-15,0.33,10,AM,September
2014-02-13,0.51,10,PM,February
2014-07-31,0.972,11,AM,July
2014-01-20,0.808,2,PM,January
2014-01-12,0.91,11,PM,January
2014-09-18,0.561,7,AM,September
2014-03-20,0.291,8,AM,March
2014-07-09,0.984,10,PM,July
2014-02-01,1.368,7,AM,February
2014-05-31,1.152,6,PM,May
2014-02-22,1.085,6,AM,February
2014-06-03,0.738,11,PM,June
2014-10-10,0.211,9,PM,October
2014-12-19,1.056,6,AM,December
2014-07-03,3.283,6,AM,July
2014-04-10,0.128,11,PM,April
2014-02-12,0.276,3,AM,February
2014-02-11,0.516,11,PM,February
2014-09-29,0.99,6,PM,September
2014-03-28,0.619,7,AM,March
2014-01-24,0.606,9,AM,January
2014-08-27,0.864,9,PM,August
2014-02-28,1.882,6,PM,February
2014-11-28,0.257,11,AM,November
2014-12-12,1.099,7,AM,December
2014-07-11,2.472,11,PM,July
2014-01-09,3.36,8,PM,January
2014-11-13,0.086,4,AM,November
2014-03-02,1.165,8,AM,March
2014-03-20,0.371,10,AM,March
2014-10-07,0.122,1,AM,October
2014-10-16,0.725,5,PM,October
2014-05-14,0.149,4,AM,May
2014-07-30,0.902,10,AM,July
2014-07-27,2.131,6,AM,July
2014-06-25,2.644,5,PM,June
2014-04-13,0.238,12,AM,April
2014-10-04,0.189,1,AM,October
2014-09-16,0.37,9,PM,September
2014-05-15,0.355,3,PM,May
2014-06-26,0.891,11,PM,June
2014-03-07,1.003,5,AM,March
2014-03-08,1.67,6,PM,March
2014-12-20,0.561,11,AM,December
2014-02-14,1.32,11,PM,February
2014-07-13,1.747,6,AM,July
2014-03-26,0.288,1,PM,March
2014-03-03,0.356,11,AM,March
2014-01-12,1.904,6,AM,January
2014-08-28,1.915,6,PM,August
2014-01-02,0.664,1,PM,January
2014-10-29,0.143,1,AM,October
2014-06-24,1.017,11,PM,June
2014-11-19,0.316,9,PM,November
2014-10-03,0.714,11,PM,October
2014-05-02,0.672,10,PM,May
2014-07-23,3.917,8,PM,July
2014-11-27,0.221,11,AM,November
2014-04-04,0.141,12,PM,April
2014-05-28,1.203,8,PM,May
2014-12-21,0.307,3,AM,December
2014-10-22,0.67,6,AM,October
2014-08-08,0.547,1,PM,August
2014-02-16,0.356,3,AM,February
2014-02-22,0.385,1,AM,February
2014-02-19,1.397,6,AM,February
2014-05-30,0.149,3,AM,May
2014-01-22,0.708,12,AM,January
2014-09-26,0.794,6,PM,September
2014-01-02,2.756,5,PM,January
2014-10-11,0.4,12,PM,October
2014-06-16,0.983,9,PM,June
2014-03-19,0.4,11,PM,March
2014-11-13,0.243,12,PM,November
2014-08-17,1.21,3,PM,August
2014-01-30,2.784,8,PM,January
2014-09-01,0.946,5,PM,September
2014-01-19,1.356,9,PM,January
2014-06-08,0.95,10,AM,June
2014-04-11,0.061,3,AM,April
2014-10-28,0.197,1,PM,October
2014-05-08,0.314,10,AM,May
2014-01-31,1.82,11,PM,January
2014-08-11,0.25,4,AM,August
2014-11-01,0.289,11,AM,November
2014-03-21,0.262,9,PM,March
2014-04-16,0.131,10,AM,April
2014-01-25,1.602,9,AM,January
2014-02-07,0.425,12,AM,February
2014-12-03,1.355,6,PM,December
2014-05-19,0.328,11,PM,May
2014-02-07,0.451,9,PM,February
2014-07-15,0.912,4,PM,July
2014-12-27,0.766,6,AM,December
2014-10-16,0.407,9,PM,October
2014-11-03,0.302,9,PM,November
2014-12-23,1.559,5,PM,December
2014-02-19,0.842,9,PM,February
2014-06-12,0.77,1,PM,June
2014-08-04,0.662,9,PM,August
2014-04-03,0.171,11,AM,April
2014-07-21,2.957,6,PM,July
2014-09-07,0.172,3,AM,September
2014-02-11,0.252,2,AM,February
2014-07-10,1.38,12,PM,July
2014-06-12,0.583,3,PM,June
2014-06-12,0.643,9,AM,June
2014-05-16,0.176,4,AM,May
2014-01-18,1.818,5,PM,January
2014-09-24,0.3,2,PM,September
2014-03-13,1.019,5,PM,March
2014-12-30,0.189,2,AM,December
2014-03-15,0.518,1,PM,March
2014-04-24,0.312,5,PM,April
2014-11-15,0.317,12,AM,November
2014-09-06,0.229,4,AM,September
2014-07-30,1.282,9,PM,July
2014-08-09,1.253,9,AM,August
2014-05-05,0.853,5,PM,May
2014-08-03,0.356,3,AM,August
2014-10-12,0.374,12,PM,October
2014-07-10,0.778,8,AM,July
2014-02-27,0.286,4,AM,February
2014-04-15,0.158,9,PM,April
2014-10-08,0.255,10,PM,October
2014-01-16,3.052,6,PM,January
2014-06-27,0.353,4,AM,June
2014-11-01,0.254,10,AM,November
2014-05-27,0.128,1,AM,May
2014-02-18,1.669,5,PM,February
2014-07-12,1.411,11,AM,July
2014-04-12,0.267,11,PM,April
2014-01-19,0.87,10,PM,January
2014-06-04,0.684,2,PM,June
2014-04-03,0.146,11,PM,April
2014-11-12,0.102,1,AM,November
2014-12-03,0.475,10,AM,December
2014-03-24,0.986,5,AM,March
2014-08-23,0.302,5,AM,August
2014-03-19,0.792,5,AM,March
2014-08-29,1.201,5,AM,August
2014-03-15,1.656,8,PM,March
2014-08-27,0.562,1,PM,August
2014-06-14,1.285,1,PM,June
2014-09-18,0.12,1,AM,September
2014-01-07,2.132,5,PM,January
2014-09-12,0.305,12,PM,September
2014-01-09,3.492,7,PM,January
2014-06-26,1.555,7,AM,June
2014-02-27,1.843,8,PM,February
2014-06-19,1.863,7,AM,June
2014-02-13,0.749,9,PM,February
2014-10-23,0.226,1,PM,October
2014-04-25,0.176,12,PM,April
2014-09-19,1.147,6,PM,September
2014-11-11,0.216,8,AM,November
2014-06-18,0.513,12,AM,June
2014-10-22,0.205,9,AM,October
2014-03-13,0.392,11,PM,March
2014-02-09,1.199,3,PM,February
2014-08-27,0.94,7,AM,August
2014-04-05,0.295,7,AM,April
2014-12-18,1.241,6,AM,December
2014-12-18,1.954,8,PM,December
2014-08-11,1.856,5,PM,August
2014-07-19,0.96,10,PM,July
2014-06-24,3.427,8,PM,June
2014-01-15,0.912,2,PM,January
2014-03-15,0.525,12,AM,March
2014-12-20,0.792,3,PM,December
2014-01-12,1.04,10,PM,January
2014-10-14,0.779,5,AM,October
2014-09-01,0.773,6,AM,September
2014-09-29,0.151,1,AM,September
2014-07-01,1.128,12,PM,July
2014-07-02,0.583,12,AM,July
2014-09-22,0.136,1,AM,September
2014-05-29,0.32,2,PM,May
2014-06-18,2.039,5,AM,June
2014-07-06,1.541,11,AM,July
2014-03-05,0.32,4,PM,March
2014-03-14,0.722,5,AM,March
2014-05-11,0.576,12,PM,May
2014-10-14,0.718,5,PM,October
2014-09-04,0.112,2,AM,September
2014-06-28,1.555,3,PM,June
2014-04-04,0.238,7,AM,April
2014-12-04,1.531,8,PM,December
2014-04-08,0.077,12,AM,April
2014-04-05,0.216,6,AM,April
2014-08-29,2.484,7,PM,August
2014-04-10,0.113,3,PM,April
2014-03-22,0.194,1,AM,March
2014-05-22,0.131,2,AM,May
2014-12-05,0.539,11,AM,December
2014-11-12,0.224,9,PM,November
2014-10-01,0.835,6,AM,October
2014-03-15,1.181,7,PM,March
2014-10-19,0.364,11,AM,October
2014-10-18,0.385,1,PM,October
2014-01-16,0.81,12,PM,January
2014-08-28,1.594,8,PM,August
2014-06-30,0.727,3,PM,June
2014-03-03,0.257,12,AM,March
2014-08-13,0.534,11,AM,August
2014-11-29,0.143,5,AM,November
2014-09-19,0.679,11,PM,September
2014-06-27,1.62,7,AM,June
2014-01-12,1.548,4,PM,January
2014-08-22,0.475,8,AM,August
2014-12-19,1.232,11,PM,December
2014-10-18,0.171,3,AM,October
2014-03-29,0.339,9,PM,March
2014-02-10,1.571,5,AM,February
2014-05-26,0.801,5,AM,May
2014-12-23,0.389,12,AM,December
2014-01-03,0.768,8,AM,January
2014-07-31,0.634,9,AM,July
2014-06-08,0.459,4,AM,June
2014-09-04,0.41,10,PM,September
2014-01-29,3.052,6,PM,January
2014-11-04,0.232,11,PM,November
2014-03-20,0.371,3,PM,March
2014-03-26,0.242,12,AM,March
2014-08-03,1.188,3,PM,August
2014-09-14,0.391,9,PM,September
2014-01-06,4.284,7,PM,January
2014-06-08,0.792,10,PM,June
2014-11-20,0.248,11,PM,November
2014-10-29,0.146,12,AM,October
2014-10-18,0.184,4,AM,October
2014-09-09,0.314,10,AM,September
2014-05-05,0.376,10,PM,May
2014-07-11,3.713,5,PM,July
2014-11-24,0.094,4,AM,November
2014-09-10,0.255,4,PM,September
2014-12-31,1.901,8,PM,December
2014-02-14,0.528,10,AM,February
2014-02-07,0.346,9,AM,February
2014-01-28,0.636,12,AM,January
2014-06-07,1.474,4,PM,June
2014-04-19,0.599,6,PM,April
2014-03-07,0.874,6,AM,March
2014-08-24,1.027,12,AM,August
2014-09-07,0.239,4,AM,September
2014-04-27,0.106,4,AM,April
2014-04-25,0.11,10,AM,April
2014-06-17,0.828,11,PM,June
2014-11-14,0.35,10,PM,November
2014-01-26,1.76,6,AM,January
2014-02-22,0.826,12,AM,February
2014-10-15,0.18,9,AM,October
2014-04-05,0.094,3,AM,April
2014-02-20,1.148,5,AM,February
2014-10-08,0.13,1,AM,October
2014-01-27,3.052,6,PM,January
2014-09-03,0.263,10,AM,September
2014-09-16,0.284,10,PM,September
2014-10-16,1.008,8,PM,October
2014-02-01,0.552,10,PM,February
2014-04-11,0.445,5,PM,April
2014-10-30,0.814,6,AM,October
2014-02-09,0.864,4,PM,February
2014-04-24,0.129,11,PM,April
2014-07-14,0.552,4,AM,July
2014-01-05,1.176,9,PM,January
2014-12-08,0.446,11,PM,December
2014-06-18,2.736,8,PM,June
2014-05-14,0.155,1,AM,May
2014-09-14,0.214,3,AM,September
2014-07-26,3.931,8,PM,July
2014-01-31,3.616,8,PM,January
2014-06-05,2.311,6,AM,June
2014-09-26,0.252,12,AM,September
2014-11-09,0.348,3,PM,November
2014-12-21,0.719,1,PM,December
2014-09-08,0.168,3,AM,September
2014-11-21,0.18,1,PM,November
2014-05-17,0.704,2,PM,May
2014-11-08,0.664,8,PM,November
2014-03-30,0.655,9,AM,March
2014-12-28,2.099,7,PM,December
2014-01-08,2.64,5,AM,January
2014-06-08,1.253,6,AM,June
2014-11-12,0.778,8,PM,November
2014-06-14,0.47,1,AM,June
2014-10-07,1.242,7,PM,October
2014-03-27,0.25,9,AM,March
2014-10-11,0.814,7,AM,October
2014-12-02,0.409,4,PM,December
2014-09-29,0.743,7,AM,September
2014-04-22,0.479,6,PM,April
2014-05-15,0.182,2,AM,May
2014-12-27,0.488,9,PM,December
2014-03-22,1.296,8,PM,March
2014-09-21,0.504,3,PM,September
2014-09-27,0.662,3,PM,September
2014-12-28,1.94,6,PM,December
2014-08-29,0.398,8,AM,August
2014-06-08,0.54,5,AM,June
2014-04-23,0.053,1,AM,April
2014-05-16,0.24,12,AM,May
2014-01-16,3.456,8,PM,January
2014-06-14,0.821,10,PM,June
2014-10-26,0.461,12,AM,October
2014-03-30,0.72,3,PM,March
2014-10-13,0.271,8,AM,October
2014-03-23,0.247,3,AM,March
2014-09-17,0.892,5,PM,September
2014-03-17,1.613,7,PM,March
2014-10-29,0.276,11,PM,October
2014-08-26,0.562,4,PM,August
2014-01-06,0.688,2,PM,January
2014-10-20,0.13,1,AM,October
2014-04-06,0.096,5,AM,April
2014-11-22,0.705,6,PM,November
2014-02-23,1.188,5,PM,February
2014-08-02,0.451,10,PM,August
2014-06-05,0.9,11,AM,June
2014-11-04,0.153,10,AM,November
2014-12-07,0.343,1,AM,December
2014-02-07,0.684,12,PM,February
2014-06-12,0.99,11,AM,June
2014-10-19,0.562,9,AM,October
2014-09-11,0.361,11,PM,September
2014-02-09,0.356,2,AM,February
2014-10-25,1.102,6,PM,October
2014-09-30,0.224,10,AM,September
2014-08-29,0.678,12,PM,August
2014-06-30,0.864,1,PM,June
2014-02-03,0.547,2,PM,February
2014-01-19,1.03,11,PM,January
2014-08-22,1.836,7,PM,August
2014-08-25,0.437,8,AM,August
2014-01-31,1.908,7,AM,January
2014-01-27,2.712,6,AM,January
2014-10-12,1.058,7,PM,October
2014-07-09,0.72,12,AM,July
2014-07-21,0.912,4,PM,July
2014-08-28,0.6,12,PM,August
2014-12-19,1.989,8,PM,December
2014-08-29,1.2,11,PM,August
2014-02-02,0.785,9,PM,February
2014-08-10,1.08,4,PM,August
2014-04-16,0.178,9,PM,April
2014-01-23,3.22,6,PM,January
2014-11-27,0.626,8,PM,November
2014-02-18,0.54,11,AM,February
2014-06-25,0.648,8,AM,June
2014-04-20,0.081,2,AM,April
2014-03-28,1.536,8,PM,March
2014-01-31,0.808,1,PM,January
2014-07-01,0.816,2,PM,July
2014-03-27,0.355,3,PM,March
2014-10-23,0.139,4,AM,October
2014-05-09,0.412,11,AM,May
2014-09-25,0.125,1,AM,September
2014-02-25,0.494,2,PM,February
2014-02-28,1.81,5,PM,February
2014-01-30,0.752,2,PM,January
2014-08-14,0.533,1,PM,August
2014-01-28,0.36,3,AM,January
2014-03-05,0.472,10,PM,March
2014-09-14,0.543,2,PM,September
2014-12-06,0.836,12,AM,December
2014-05-17,1.018,7,AM,May
2014-04-16,0.11,1,PM,April
2014-09-10,0.361,9,PM,September
2014-05-14,0.162,3,AM,May
2014-04-20,0.367,7,AM,April
2014-03-15,0.902,7,AM,March
2014-12-06,0.99,3,PM,December
2014-08-24,0.302,3,AM,August
2014-06-19,2.621,8,PM,June
2014-10-09,0.385,9,PM,October
2014-08-19,0.875,7,AM,August
2014-11-03,0.972,7,PM,November
2014-11-14,0.214,3,PM,November
2014-12-01,0.48,10,AM,December
2014-11-20,0.218,10,PM,November
2014-11-30,0.713,8,PM,November
2014-12-13,0.314,4,AM,December
2014-04-06,0.2,12,PM,April
2014-02-04,1.882,8,PM,February
2014-11-06,0.243,11,AM,November
2014-03-25,0.96,6,AM,March
2014-09-08,0.417,11,AM,September
2014-07-05,1.166,1,PM,July
2014-10-02,1.112,7,PM,October
2014-01-22,3.024,6,PM,January
2014-09-10,0.3,3,PM,September
2014-11-13,0.857,8,PM,November
2014-09-03,0.168,3,AM,September
2014-01-10,0.376,2,AM,January
2014-11-30,0.191,10,PM,November
2014-08-20,0.582,11,AM,August
2014-04-24,0.101,8,AM,April
2014-06-03,0.634,1,PM,June
2014-06-20,2.624,7,PM,June
2014-04-10,0.055,4,AM,April
2014-09-29,0.33,4,PM,September
2014-01-22,0.776,10,AM,January
2014-09-14,0.63,4,PM,September
2014-03-26,0.378,3,PM,March
2014-08-26,1.747,6,PM,August
2014-06-14,0.864,9,PM,June
2014-09-24,0.336,9,PM,September
2014-04-22,0.139,1,PM,April
2014-01-24,0.678,12,AM,January
2014-01-01,1.53,7,AM,January
2014-02-05,0.485,10,AM,February
2014-02-12,0.432,2,PM,February
2014-10-10,0.516,11,PM,October
2014-08-23,0.929,9,AM,August
2014-04-23,0.207,9,PM,April
2014-07-30,1.094,8,AM,July
2014-04-24,0.059,1,AM,April
2014-03-13,0.376,11,AM,March
2014-04-07,0.143,12,PM,April
2014-01-01,2.548,5,PM,January
2014-03-29,1.714,7,PM,March
2014-08-11,0.338,12,AM,August
2014-03-09,0.55,12,AM,March
2014-02-28,0.418,9,PM,February
2014-05-03,0.845,7,AM,May
2014-03-08,0.23,3,AM,March
2014-08-26,0.428,9,AM,August
2014-09-09,0.28,11,PM,September
2014-03-02,0.704,12,AM,March
2014-06-01,1.701,9,AM,June
2014-12-07,0.64,11,AM,December
2014-12-07,1.96,6,PM,December
2014-01-17,2.886,5,PM,January
2014-11-24,0.18,4,PM,November
2014-04-24,0.311,7,AM,April
2014-05-29,0.356,10,PM,May
2014-04-05,0.104,10,PM,April
2014-08-04,0.317,9,AM,August
2014-10-04,0.41,11,AM,October
2014-12-11,1.234,5,AM,December
2014-01-08,0.384,4,AM,January
2014-02-15,0.4,5,AM,February
2014-07-14,0.466,3,AM,July
2014-10-09,0.243,11,AM,October
2014-11-02,0.324,10,AM,November
2014-09-15,0.151,4,AM,September
